host_is_superhost,latitude,longitude,accommodates,bedrooms,price,review_scores_value,instant_bookable,entire_apt,bathrooms,single_letting,over_ten_lettings
False,51.54819,-0.09906,1,1,49.0,,False,False,1.0,True,False
True,51.47642,-0.20446,8,4,391.0,4.5,False,True,2.5,False,True
False,51.50541,-0.0941,4,1,136.0,4.83,True,True,1.0,False,False
False,51.52078,-0.21177,3,1,132.0,5.0,False,True,1.0,True,False
True,51.57684,-0.34939,2,1,48.0,4.78,False,True,1.0,True,False
False,51.54746,-0.03459,3,2,99.0,5.0,False,True,1.0,True,False
False,51.51322,-0.18748,6,1,127.0,4.86,True,True,1.0,False,False
False,51.47386,-0.16335,4,2,132.0,3.0,False,True,1.0,True,False
False,51.50128,0.05294,2,1,139.0,5.0,False,True,1.5,True,False
False,51.51325,-0.18748,7,1,126.0,4.64,True,True,1.0,False,False
False,51.42372,-0.13325,1,1,60.0,5.0,False,False,1.0,True,False
False,51.54242,-0.10906,1,1,36.0,4.92,False,False,1.5,True,False
False,51.54886,-0.05688,4,2,65.0,,False,True,1.0,False,False
False,51.46919,-0.0478,3,2,119.0,5.0,False,True,1.0,True,False
False,51.50581,-0.09448,4,1,241.0,4.52,True,True,1.0,False,False
False,51.45137,-0.11903,4,1,70.0,5.0,False,True,1.0,True,False
False,51.47505,-0.21104,4,2,162.0,4.86,False,True,1.0,True,False
False,51.51332,-0.17873,6,3,700.0,4.92,False,True,3.0,False,False
True,51.51931,-0.16791,2,1,52.0,4.74,True,False,2.0,False,False
False,51.53286,-0.13887,6,2,130.0,4.33,True,True,1.5,False,False
False,51.51703,-0.01596,2,1,55.0,4.4,True,False,1.0,True,False
False,51.57972,-0.11475,2,1,55.0,5.0,False,False,1.5,True,False
False,51.59396,0.1777,6,2,100.0,4.33,True,True,1.0,True,False
False,51.55487,-0.07963,2,1,40.0,,False,False,1.5,True,False
False,51.57228,0.09458,2,1,52.0,4.89,False,False,1.5,False,True
True,51.54333,-0.2086,2,1,47.0,4.9,True,True,1.0,True,False
True,51.46914,0.19407,2,1,70.0,4.82,True,True,1.0,True,False
False,51.54025,-0.12165,2,1,30.0,4.93,False,False,1.0,True,False
True,51.3918,-0.10704,3,1,50.0,4.38,True,False,1.5,False,False
False,51.58084,0.03286,2,1,60.0,,False,False,1.0,True,False
False,51.53054,-0.03811,1,1,35.0,5.0,True,False,1.5,True,False
True,51.58052,-0.1226,2,1,62.0,5.0,False,True,1.5,True,False
False,51.36642,-0.10432,1,1,50.0,,True,False,1.0,True,False
False,51.47238,-0.02146,2,1,100.0,,True,True,1.5,True,False
True,51.54108,-0.13902,2,1,86.0,4.88,False,True,1.5,False,False
True,51.5853,0.07064,2,1,80.0,,False,False,1.5,False,False
False,51.48768,-0.09058,3,1,75.0,4.83,True,True,1.0,True,False
False,51.5148,-0.19611,1,1,50.0,,False,False,1.0,False,False
False,51.52693,0.10779,1,1,35.0,,False,False,1.0,False,False
False,51.54259,-0.24557,3,1,48.0,4.4,False,False,1.0,True,False
True,51.50686,-0.10859,5,2,267.0,4.89,False,True,2.0,False,False
True,51.43472,-0.12044,2,1,48.0,4.74,False,True,1.0,True,False
True,51.48668,-0.1787,2,1,160.0,5.0,False,True,1.0,True,False
True,51.54163,-0.06825,1,1,30.0,5.0,True,False,1.5,False,False
True,51.48369,-0.11866,2,1,90.0,5.0,False,False,1.0,False,False
False,51.47284,-0.04139,4,2,88.0,5.0,False,True,2.0,True,False
False,51.51446,-0.15973,4,1,147.0,4.0,False,True,1.0,False,True
True,51.5259,-0.12706,6,3,451.0,4.83,False,True,3.0,True,False
False,51.51625,-0.15987,3,1,150.0,4.33,False,True,1.0,False,True
False,51.58296,0.00766,1,1,37.0,1.0,True,False,1.0,True,False
False,51.53285,-0.03858,4,2,100.0,5.0,False,True,1.0,True,False
False,51.58483,0.00481,3,1,105.0,4.67,False,False,1.5,False,False
False,51.49536,-0.22968,4,1,95.0,4.75,False,True,1.0,False,True
False,51.5993,-0.19198,4,1,60.0,5.0,True,False,1.5,True,False
True,51.51312,-0.16725,5,2,370.0,4.83,False,True,2.0,True,False
False,51.47942,-0.17128,2,1,135.0,5.0,True,False,1.0,True,False
False,51.44692,-0.16447,5,2,90.0,4.8,False,True,1.0,True,False
False,51.56167,-0.09145,2,1,59.0,5.0,False,False,1.0,True,False
False,51.62132,-0.25449,4,2,120.0,4.4,False,True,1.0,False,False
False,51.55034,-0.12492,2,1,50.0,,False,False,1.5,True,False
False,51.53148,-0.01258,2,1,55.0,4.7,False,False,1.0,True,False
False,51.50361,-0.22866,1,1,45.0,,True,False,1.0,True,False
False,51.54343,-0.07035,2,1,55.0,4.82,False,True,1.0,False,False
False,51.54802,0.03676,2,1,37.0,5.0,False,False,1.0,True,False
False,51.55576,-0.1276,2,1,48.0,4.89,False,False,1.0,True,False
False,51.52823,-0.05386,6,2,85.0,4.15,True,True,1.0,False,True
False,51.50951,-0.24651,2,1,50.0,,False,False,1.0,True,False
True,51.51263,-0.13205,1,1,100.0,4.81,False,False,1.0,True,False
False,51.42928,-0.13993,1,1,100.0,5.0,True,False,1.0,True,False
False,51.61147,-0.21286,2,1,37.0,5.0,True,False,1.0,True,False
False,51.47256,-0.08339,2,1,62.0,,False,False,1.0,True,False
False,51.5204,-0.33901,1,1,135.0,4.0,False,True,1.0,True,False
False,51.61256,-0.17111,6,2,131.0,5.0,True,True,2.0,False,False
False,51.44309,-0.33627,1,1,49.0,5.0,False,False,1.0,False,False
False,51.44295,-0.33664,7,4,300.0,5.0,False,True,1.0,False,False
False,51.53106,-0.30112,2,1,30.0,,False,False,1.0,False,False
False,51.51776,-0.29187,3,1,60.0,5.0,False,True,1.0,True,False
False,51.54622,-0.4802,7,2,88.0,4.67,True,True,2.0,False,True
False,51.50374,-0.2502,1,2,70.0,,False,False,2.0,True,False
False,51.47488,-0.13194,4,1,81.0,4.4,True,True,1.0,False,True
False,51.50617,-0.14739,4,2,1500.0,,False,True,2.0,False,True
True,51.52196,-0.14218,6,2,136.0,4.72,False,True,1.0,False,False
True,51.59802,0.20941,9,4,150.0,4.86,False,True,2.0,True,False
False,51.64816,-0.08157,6,2,163.0,4.33,True,True,1.0,False,True
True,51.52573,0.05052,2,1,40.0,5.0,True,False,1.5,True,False
False,51.41578,-0.04855,2,1,80.0,4.67,False,True,1.0,True,False
False,51.54108,-0.05621,2,1,200.0,5.0,False,True,2.0,True,False
False,51.32615,-0.13306,2,1,22.0,3.0,True,False,1.0,False,False
False,51.44844,-0.12827,2,1,100.0,5.0,True,False,1.5,True,False
False,51.50609,-0.30783,8,4,299.0,5.0,False,True,2.5,True,False
False,51.54351,-0.17404,2,1,204.0,,False,True,1.0,True,False
False,51.49369,-0.1702,2,1,123.0,4.0,True,True,1.0,False,True
False,51.56588,-0.10213,1,1,71.0,4.4,True,False,1.0,False,False
False,51.53324,-0.02116,2,1,47.0,,False,False,1.0,True,False
True,51.51557,-0.02035,2,1,63.0,5.0,False,False,1.0,True,False
False,51.42588,-0.11976,1,2,25.0,4.71,True,False,1.5,True,False
False,51.56558,-0.23274,6,3,95.0,4.0,False,True,2.0,False,False
False,51.49022,-0.13867,2,1,120.0,4.5,False,True,1.0,True,False
False,51.52074,-0.13502,2,1,58.0,5.0,True,False,1.0,True,False
False,51.52015,0.10595,2,1,50.0,,False,False,2.5,True,False
False,51.64837,-0.08204,4,1,142.0,5.0,True,True,1.0,False,True
False,51.52784,-0.09255,4,1,90.0,,True,True,1.0,True,False
False,51.51443,-0.19776,2,1,38.0,,False,False,1.5,False,False
False,51.46689,-0.11457,3,1,126.0,4.71,False,True,1.0,True,False
True,51.51733,-0.20479,4,2,174.0,4.7,False,True,1.0,True,False
False,51.50732,-0.30697,1,1,59.0,5.0,False,False,1.5,True,False
False,51.48459,-0.05751,6,2,95.0,4.65,False,True,1.5,False,True
False,51.49364,-0.18745,2,1,50.0,2.5,True,False,1.5,True,False
True,51.5163,-0.12867,4,1,100.0,4.84,True,True,1.0,True,False
False,51.55954,-0.1468,2,1,120.0,5.0,False,True,1.0,True,False
False,51.51757,-0.16323,2,1,50.0,5.0,False,False,1.0,True,False
False,51.52309,-0.1237,5,2,150.0,4.5,True,True,1.5,True,False
False,51.59969,0.16654,2,1,83.0,,True,False,1.5,True,False
False,51.48079,-0.47501,16,12,398.0,,False,True,12.0,False,True
True,51.5821,-0.0208,2,1,39.0,5.0,False,False,1.0,True,False
False,51.53691,-0.11954,2,1,41.0,4.72,True,False,2.5,False,False
True,51.60136,0.20628,2,1,28.0,5.0,True,False,1.0,True,False
True,51.51536,-0.06215,2,1,25.0,4.87,False,False,1.5,True,False
False,51.5444,0.00206,2,1,155.0,5.0,False,True,1.0,True,False
False,51.4937,-0.05932,2,1,63.0,4.6,False,False,1.0,True,False
False,51.56588,-0.10213,2,1,106.0,,True,False,1.0,False,False
False,51.52689,-0.07618,2,1,162.0,4.74,False,True,1.0,True,False
False,51.50564,-0.15033,2,1,340.0,,False,False,1.0,False,True
False,51.56588,-0.10213,2,1,106.0,1.0,True,False,1.0,False,False
False,51.56588,-0.10213,3,1,133.0,3.6,True,False,1.0,False,False
False,51.56588,-0.10213,4,1,159.0,5.0,True,False,1.0,False,False
False,51.56591,-0.1022,6,1,211.0,4.75,True,False,1.0,False,False
False,51.48418,-0.0233,1,1,75.0,,True,False,1.0,True,False
True,51.55065,-0.28273,4,1,40.0,4.95,False,False,1.0,False,False
False,51.49441,-0.06275,4,2,154.0,4.22,False,True,2.0,True,False
True,51.48981,-0.11062,2,1,115.0,5.0,False,True,1.0,False,False
False,51.50046,-0.01868,2,1,180.0,4.33,False,True,1.0,True,False
False,51.5253,-0.07255,6,2,70.0,4.33,False,True,1.0,False,False
False,51.3918,-0.05883,3,1,33.0,,False,False,1.0,False,False
False,51.51638,-0.19883,4,2,230.0,4.0,False,True,2.5,True,False
False,51.52612,0.00585,1,1,26.0,4.33,True,False,1.5,True,False
True,51.52469,-0.12837,3,1,228.0,4.75,False,True,1.0,True,False
False,51.48776,-0.27123,6,4,215.0,5.0,False,True,2.5,True,False
False,51.56494,-0.25563,1,1,46.0,,True,False,1.0,True,False
True,51.50924,-0.12473,3,1,165.0,4.83,False,True,1.0,False,True
False,51.51393,-0.0705,2,1,140.0,4.25,False,True,1.5,True,False
False,51.39,-0.06107,3,1,39.0,,False,False,1.0,False,False
False,51.45507,-0.10786,2,1,70.0,5.0,False,True,1.0,True,False
False,51.49861,-0.01995,4,2,240.0,5.0,False,True,2.0,True,False
False,51.47754,-0.05214,4,2,98.0,4.5,False,True,1.0,True,False
False,51.39147,-0.05901,2,1,29.0,,False,False,1.0,False,False
False,51.5399,-0.13863,6,3,120.0,3.0,True,True,1.5,True,False
False,51.49335,-0.22449,2,1,68.0,3.0,True,False,1.0,False,False
False,51.49335,-0.22449,1,1,17.0,4.2,True,False,1.0,False,False
False,51.49335,-0.22449,1,1,16.0,4.44,True,False,1.0,False,False
False,51.49702,-0.0099,4,1,47.0,4.5,False,False,1.0,False,False
False,51.3919,-0.06064,2,1,27.0,5.0,False,False,1.0,False,False
False,51.46304,-0.18492,2,1,90.0,,True,False,1.5,True,False
True,51.49054,-0.15549,4,2,340.0,4.79,False,True,1.0,True,False
False,51.42765,-0.29503,7,4,240.0,5.0,False,True,3.5,True,False
False,51.49191,-0.17193,4,2,180.0,5.0,False,True,1.0,True,False
False,51.51386,-0.15004,5,2,300.0,1.0,True,True,3.0,False,False
False,51.48419,-0.25303,2,1,45.0,4.5,False,False,1.0,True,False
False,51.45282,0.00244,1,1,26.0,4.0,False,False,1.0,True,False
False,51.50555,-0.47166,1,1,35.0,5.0,True,False,1.0,True,False
False,51.43141,-0.11999,4,1,29.0,,False,False,1.5,False,False
False,51.49125,-0.19111,2,1,110.0,,False,True,1.0,True,False
False,51.49591,-0.01489,1,1,35.0,4.9,False,False,1.0,True,False
False,51.43775,-0.14755,1,1,100.0,5.0,False,False,1.0,True,False
False,51.49456,-0.19233,6,2,225.0,4.0,False,True,1.0,False,False
False,51.45343,-0.14598,2,1,100.0,5.0,False,True,1.0,True,False
False,51.49325,-0.03539,2,1,49.0,5.0,False,False,2.0,True,False
False,51.52433,-0.04769,3,1,420.0,4.29,False,False,1.0,False,True
False,51.56155,-0.11686,4,2,76.0,4.83,False,True,1.5,True,False
False,51.54684,-0.13839,4,1,110.0,4.85,False,True,1.0,False,False
False,51.5605,-0.30556,1,1,28.0,,False,False,2.0,False,False
False,51.52899,-0.02555,1,1,21.0,4.0,True,False,1.0,True,False
False,51.46458,-0.12959,2,1,200.0,5.0,False,True,1.0,True,False
False,51.58744,-0.07839,2,1,69.0,4.66,True,True,1.0,False,True
True,51.455318,-0.30729,6,3,500.0,5.0,False,True,1.5,True,False
False,51.48067,-0.14687,3,1,180.0,5.0,False,True,1.0,False,True
False,51.50412,-0.33652,2,1,30.0,5.0,False,False,1.5,True,False
False,51.47449,0.06043,2,1,60.0,,False,False,1.5,True,False
True,51.44404,-0.04443,1,1,25.0,5.0,True,False,2.5,False,False
False,51.40871,-0.22647,1,1,36.0,4.88,True,True,1.5,True,False
False,51.5148,-0.1489,3,1,230.0,,True,True,1.0,False,False
False,51.56461,-0.1362,4,1,110.0,5.0,True,True,1.0,False,True
False,51.45205,-0.40498,1,1,30.0,,True,False,1.5,True,False
False,51.37985,-0.09849,3,1,120.0,,False,True,1.0,True,False
False,51.51904,-0.21125,4,2,90.0,4.56,False,True,1.0,True,False
False,51.47701,0.10583,1,1,30.0,5.0,True,False,1.0,True,False
False,51.51532,-0.20053,4,1,140.0,4.8,True,True,1.0,False,False
False,51.46534,-0.07224,2,1,100.0,4.5,False,True,1.0,True,False
False,51.54329,-0.02505,4,2,61.0,4.67,False,True,1.0,True,False
False,51.5662,-0.33743,2,1,58.0,,False,False,1.0,True,False
False,51.53175,-0.1206,4,1,100.0,5.0,True,True,1.0,True,False
False,51.51726,-0.16723,6,2,338.0,,False,True,2.0,False,True
False,51.51514,-0.16533,12,6,580.0,,False,True,4.0,False,True
False,51.53553,-0.12343,2,1,50.0,5.0,True,True,1.5,True,False
False,51.57098,-0.3403,1,1,68.0,5.0,False,False,1.0,True,False
False,51.57498,-0.1082,2,1,114.0,,False,True,1.0,True,False
False,51.51725,-0.4474,3,1,100.0,,True,True,1.0,True,False
False,51.42865,-0.29149,4,1,72.0,5.0,False,False,1.0,True,False
False,51.53055,-0.04299,4,2,177.0,4.13,False,True,2.0,True,False
False,51.51746,-0.2306,2,1,54.0,5.0,False,True,1.0,False,False
False,51.55107,-0.14066,1,1,50.0,4.84,False,False,1.5,True,False
False,51.51841,-0.12546,4,1,150.0,4.73,False,True,1.0,False,False
False,51.55403,0.0267,1,1,69.0,5.0,True,False,2.0,True,False
False,51.4604,-0.03783,1,1,45.0,,False,False,1.5,True,False
False,51.44075,-0.16462,8,5,350.0,5.0,False,True,3.5,True,False
True,51.50128,-0.19612,4,2,357.0,4.5,False,True,2.0,False,True
False,51.5435,-0.07672,3,2,120.0,5.0,True,True,1.0,False,False
False,51.52838,-0.05043,6,2,100.0,4.33,True,True,1.0,True,False
False,51.51311,-0.17722,5,2,125.0,5.0,False,True,1.0,True,False
False,51.44979,-0.12805,2,1,50.0,4.33,True,False,1.0,True,False
False,51.5024,-0.21387,4,1,130.0,,False,True,1.0,True,False
False,51.5551,-0.08923,4,2,172.0,5.0,False,True,2.0,True,False
False,51.55735,-0.09908,2,1,50.0,4.83,True,False,1.5,True,False
False,51.5966,-0.145,4,2,159.0,4.5,True,True,1.0,False,True
False,51.47593,-0.22029,8,4,162.0,5.0,False,True,2.0,True,False
False,51.53899,-0.02193,4,2,250.0,4.83,False,True,2.0,True,False
True,51.52126,-0.13369,2,1,100.0,4.92,False,False,1.0,True,False
True,51.48931,-0.14254,4,2,213.0,4.25,False,True,2.0,False,True
False,51.56332,-0.09256,2,1,74.0,,False,True,1.0,True,False
False,51.54117,-0.05711,4,1,120.0,3.0,False,True,1.0,True,False
False,51.49568,-0.17839,2,1,145.0,3.0,True,True,1.0,False,True
False,51.55044,-0.17918,4,2,200.0,,False,True,2.0,True,False
False,51.51616,-0.18831,2,1,300.0,4.0,False,True,1.0,False,True
False,51.55123,-0.09224,2,1,150.0,5.0,False,True,1.0,True,False
False,51.50704,0.07759,4,2,85.0,5.0,False,True,2.5,True,False
True,51.49755,-0.13259,4,2,253.0,4.86,False,True,1.0,False,False
True,51.51998,-0.16833,2,1,58.0,4.87,True,False,1.0,True,False
False,51.54182,0.08874,1,1,70.0,,True,False,1.0,True,False
False,51.50319,-0.27237,1,1,49.0,,False,False,1.0,True,False
False,51.5372,-0.07748,4,2,193.0,5.0,False,True,2.0,True,False
False,51.5106,-0.26665,2,1,22.0,,True,False,1.0,True,False
False,51.39884,-0.11978,1,1,17.0,3.33,True,False,1.0,True,False
False,51.50713,-0.14496,6,3,400.0,5.0,False,True,2.0,False,True
False,51.45408,-0.131,2,1,110.0,3.83,False,True,1.0,True,False
False,51.54464,-0.19561,4,2,110.0,5.0,True,True,2.0,True,False
False,51.54329,-0.10915,4,2,125.0,5.0,True,True,1.5,True,False
False,51.51018,-0.12706,2,1,69.0,4.37,True,False,1.0,True,False
False,51.52918,-0.16734,6,2,128.0,4.5,False,True,2.0,False,True
True,51.44731,0.04097,1,1,20.0,5.0,False,False,1.0,True,False
False,51.576,-0.29344,2,1,100.0,,False,False,1.0,False,False
False,51.56526,-0.1398,4,1,60.0,4.58,False,True,1.0,True,False
True,51.49769,-0.13338,4,2,218.0,4.79,False,True,1.0,False,False
False,51.57365,0.0948,2,1,52.0,3.88,False,False,1.5,False,True
True,51.49687,-0.13348,6,3,319.0,4.87,False,True,1.0,False,False
False,51.44498,-0.04505,2,1,35.0,5.0,False,False,1.5,False,False
True,51.64949,-0.11326,6,2,138.0,4.94,False,True,1.0,True,False
False,51.5409,-0.14173,4,1,67.0,4.74,True,False,2.5,False,False
True,51.46047,-0.20362,2,1,75.0,4.75,True,True,1.0,False,False
True,51.51983,-0.16849,2,1,63.0,4.84,True,False,1.0,True,False
False,51.47687,0.03491,2,2,100.0,,False,True,1.5,False,False
False,51.51907,-0.16783,4,2,70.0,4.68,True,False,1.0,True,False
False,51.48603,-0.14014,2,1,42.0,4.54,False,False,1.0,True,False
False,51.64838,-0.04808,1,1,19.0,5.0,False,False,1.5,True,False
False,51.59136,0.03293,1,1,43.0,5.0,False,False,1.0,True,False
False,51.52427,-0.05789,3,1,90.0,3.33,True,False,1.5,True,False
True,51.47344,-0.15443,1,1,39.0,5.0,True,False,1.0,False,False
False,51.51674,-0.18017,2,1,70.0,,False,False,1.5,True,False
False,51.51845,-0.07369,6,3,203.0,5.0,False,True,1.5,True,False
False,51.52768,-0.10219,2,1,64.0,4.91,True,False,1.0,True,False
True,51.546,-0.08066,6,2,137.0,5.0,False,True,2.5,False,True
False,51.53878,-0.13204,6,2,245.0,4.87,False,True,3.0,True,False
False,51.42924,0.075,1,1,30.0,4.0,False,False,1.5,True,False
False,51.51873,-0.06981,4,2,99.0,4.29,False,True,1.0,True,False
True,51.58243,0.17661,2,1,30.0,4.94,True,False,1.5,True,False
False,51.52616,-0.07399,2,1,80.0,,True,False,1.5,True,False
False,51.51699,-0.06882,1,1,17.0,4.0,False,False,1.0,True,False
False,51.48961,-0.16911,6,2,191.0,4.59,True,True,2.0,False,True
False,51.52206,-0.04859,5,2,105.0,4.53,True,True,1.5,True,False
True,51.51432,0.02767,7,4,195.0,4.67,False,True,1.5,False,False
False,51.47627,-0.19146,4,1,102.0,,True,True,1.0,True,False
False,51.50531,-0.1143,4,2,164.0,5.0,False,True,2.0,True,False
False,51.4826,0.1484,1,1,85.0,,False,False,1.0,True,False
False,51.4665,-0.05041,4,2,150.0,,False,True,1.5,True,False
False,51.4881,-0.18761,4,2,250.0,5.0,False,True,1.5,True,False
False,51.52425,-0.17385,6,3,120.0,4.25,False,True,1.0,False,False
False,51.32301,-0.133,2,1,28.0,4.85,False,False,1.0,True,False
True,51.52558,-0.1243,4,1,95.0,5.0,False,False,1.0,True,False
False,51.55232,-0.44779,1,1,26.0,,False,False,1.5,True,False
False,51.5942,0.17833,2,1,54.0,5.0,True,False,1.0,True,False
False,51.544,-0.10975,3,1,130.0,4.88,False,True,1.0,True,False
False,51.45199,0.00492,1,1,26.0,,False,False,1.0,True,False
False,51.54106,-0.09318,4,2,157.0,,False,True,1.5,True,False
False,51.50469,-0.25323,1,2,55.0,,True,False,2.0,True,False
False,51.52413,-0.04809,2,1,350.0,4.17,False,False,1.0,False,True
False,51.53127,-0.02753,2,1,110.0,,True,True,1.0,True,False
False,51.4938,-0.1005,2,2,200.0,,True,True,2.0,True,False
False,51.53886,0.11486,6,2,107.0,4.69,True,True,1.0,True,False
False,51.36506,-0.10183,2,1,40.0,2.0,True,False,1.0,True,False
False,51.65003,-0.12183,2,1,58.0,4.9,False,False,1.0,True,False
False,51.58039,-0.04064,2,1,30.0,5.0,False,False,1.0,True,False
False,51.5947,-0.24212,4,2,190.0,,False,True,1.0,True,False
False,51.5764,-0.02848,4,1,60.0,4.55,False,True,1.0,True,False
True,51.46529,0.16341,1,1,18.0,4.88,False,False,1.0,False,False
False,51.57781,-0.07972,6,2,95.0,4.43,False,True,1.0,True,False
True,51.47613,-0.05665,2,1,50.0,5.0,False,False,1.0,False,False
False,51.63015,-0.05639,4,2,120.0,4.3,False,True,1.0,True,False
False,51.498,-0.07747,2,1,100.0,4.5,False,True,1.0,True,False
True,51.4109,0.01072,6,2,95.0,4.71,False,True,1.0,False,False
False,51.54302,-0.05373,2,1,45.0,5.0,True,False,1.0,True,False
False,51.50096,-0.07438,3,1,96.0,4.0,False,True,1.5,True,False
False,51.43986,-0.16053,1,1,23.0,,True,False,1.0,True,False
False,51.52798,-0.11319,2,1,69.0,4.75,True,True,1.0,True,False
False,51.40369,-0.09411,2,1,25.0,4.67,False,False,1.5,True,False
False,51.54401,-0.07469,2,2,79.0,5.0,True,True,1.5,True,False
False,51.51633,-0.18601,6,1,146.0,4.59,False,True,1.0,True,False
True,51.53179,0.02461,5,3,114.0,5.0,False,True,1.0,True,False
False,51.58205,-0.25455,5,2,149.0,,False,True,1.0,False,True
False,51.58834,-0.2372,6,2,139.0,,False,True,2.0,False,True
True,51.42449,-0.13021,2,1,55.0,5.0,True,False,1.0,True,False
False,51.55639,-0.08772,4,1,99.0,5.0,False,True,1.0,True,False
True,51.53439,-0.23079,9,5,437.0,,False,True,3.0,False,True
False,51.52036,-0.13578,6,3,378.0,3.0,True,True,2.0,True,False
False,51.49958,-0.01805,1,1,45.0,5.0,False,False,1.0,True,False
True,51.49383,-0.08468,4,1,91.0,4.8,False,True,1.0,False,False
True,51.52326,-0.12437,4,1,100.0,5.0,True,True,1.0,False,True
False,51.50943,-0.055,5,2,479.0,,True,True,2.0,False,True
False,51.47524,-0.28254,10,5,1056.0,,True,True,4.0,False,True
False,51.41448,-0.20736,8,4,10.0,,True,True,3.0,False,True
False,51.4721,-0.1481,4,3,398.0,,True,True,2.0,False,True
False,51.4639,-0.15821,4,2,479.0,5.0,True,True,2.0,False,True
False,51.47705,-0.19195,4,2,530.0,,True,True,2.0,False,True
False,51.50991,-0.19944,9,3,349.0,5.0,False,True,2.0,True,False
False,51.46768,-0.1965,2,1,31.0,4.0,False,False,1.5,True,False
False,51.57306,0.0946,2,1,48.0,5.0,True,False,1.5,False,True
False,51.48643,-0.19728,2,1,80.0,,False,False,1.0,True,False
False,51.49137,0.06657,2,1,75.0,4.5,True,True,1.5,True,False
False,51.52453,-0.03367,2,1,30.0,4.5,True,False,1.5,True,False
False,51.55559,-0.31563,2,1,28.0,5.0,False,False,1.0,True,False
True,51.56415,-0.1318,3,1,100.0,4.9,True,True,1.0,True,False
True,51.55245,-0.28161,2,1,35.0,4.97,False,False,1.0,False,False
False,51.51859,-0.13721,1,1,95.0,,False,False,1.0,True,False
False,51.42736,-0.12004,2,1,29.0,4.8,True,False,1.0,True,False
False,51.57348,-0.0836,4,1,50.0,5.0,True,True,1.0,True,False
False,51.51216,-0.298,2,1,45.0,4.86,True,False,1.0,True,False
False,51.54371,0.08931,1,1,80.0,,True,False,1.0,True,False
False,51.46672,-0.28091,4,3,241.0,4.7,False,True,1.5,True,False
False,51.46772,-0.01353,2,1,50.0,5.0,False,False,1.5,True,False
False,51.47423,-0.16382,2,1,40.0,5.0,True,False,1.0,True,False
False,51.51169,-0.15261,4,1,368.0,,True,True,1.5,False,True
False,51.52938,-0.18415,2,1,100.0,5.0,False,False,1.0,True,False
False,51.4865,-0.17835,2,1,150.0,4.5,False,True,1.0,False,False
False,51.48066,-0.14831,2,1,90.0,5.0,False,True,1.0,False,False
False,51.51133,-0.05739,4,2,105.0,4.5,True,True,1.0,False,True
False,51.48495,0.09244,1,1,50.0,,True,False,2.0,True,False
False,51.43727,-0.05477,2,1,51.0,4.63,False,True,1.0,True,False
False,51.49708,-0.06837,4,1,146.0,4.54,False,True,1.0,True,False
False,51.53592,-0.07401,1,1,48.0,4.94,False,False,1.0,True,False
False,51.58738,-0.14244,7,5,190.0,5.0,False,True,2.5,True,False
False,51.43833,0.09351,2,1,45.0,4.75,True,False,1.5,True,False
False,51.55384,0.02721,4,2,120.0,,False,True,1.0,True,False
False,51.48595,-0.09147,2,1,65.0,,False,False,1.0,True,False
False,51.51079,-0.05,2,1,36.0,4.78,False,False,1.0,True,False
False,51.55157,-0.04188,2,2,131.0,4.83,True,True,1.0,True,False
False,51.46421,-0.21413,6,4,300.0,,True,True,3.5,True,False
False,51.4563,-0.10358,4,2,168.0,4.67,False,True,1.0,True,False
True,51.48948,-0.21692,2,1,69.0,,False,False,1.0,True,False
False,51.51153,-0.47527,2,1,42.0,4.67,False,True,1.0,True,False
True,51.45662,-0.10509,2,1,55.0,4.83,False,True,1.5,True,False
True,51.56352,0.04436,1,1,20.0,5.0,True,False,1.5,True,False
True,51.48985,-0.21685,2,1,75.0,,False,False,1.0,True,False
False,51.56529,-0.09886,4,2,148.0,,False,True,1.0,True,False
False,51.47673,-0.14878,5,2,120.0,5.0,False,True,1.0,True,False
False,51.51337,-0.16493,2,1,85.0,5.0,False,False,1.0,True,False
False,51.54975,-0.10879,2,1,49.0,5.0,False,True,1.0,False,False
False,51.51931,-0.06879,2,1,59.0,5.0,False,False,1.0,True,False
False,51.59933,-0.07184,1,1,54.0,,False,False,1.5,True,False
False,51.55084,-0.10565,2,1,90.0,5.0,False,True,1.0,True,False
False,51.49576,-0.22056,1,1,40.0,,True,False,1.0,True,False
False,51.57796,-0.33964,2,1,45.0,4.0,False,False,1.0,False,False
False,51.53966,-0.05422,2,1,48.0,,False,False,1.0,True,False
False,51.58747,-0.05418,2,1,40.0,4.0,True,True,1.0,True,False
False,51.55839,0.01146,2,1,35.0,5.0,False,False,1.0,True,False
False,51.48104,0.08804,2,1,35.0,5.0,False,False,1.0,False,True
False,51.45561,-0.18881,4,2,89.0,4.6,False,True,1.0,True,False
False,51.6206,-0.17801,1,1,65.0,,True,False,1.0,True,False
False,51.54777,-0.1634,1,1,68.0,4.82,False,False,1.0,True,False
True,51.46533,0.16384,1,1,20.0,5.0,False,False,1.0,False,False
True,51.58487,-0.02029,2,1,120.0,4.71,False,True,1.0,True,False
True,51.45583,0.02038,4,2,90.0,4.9,False,True,2.0,True,False
False,51.47291,-0.02195,2,1,47.0,5.0,False,False,1.0,True,False
True,51.42875,-0.27299,5,2,150.0,4.93,True,True,1.5,True,False
False,51.53866,-0.08265,2,1,43.0,4.89,True,False,1.5,True,False
False,51.46363,-0.1551,2,1,40.0,,False,False,1.5,True,False
False,51.59417,-0.25017,6,2,122.0,,False,True,2.0,True,False
False,51.57827,-0.09737,2,1,30.0,5.0,True,False,1.0,True,False
